territory,menu item,price,category,menu
Taiwan,Hot Black Tea (M),1.17,Beverage,Regular
Taiwan,Iced Milk Tea(L),1.48,Beverage,Regular
Taiwan,Milk,1.02,Beverage,Regular
Taiwan,McFlurry(OREO) x2,3.39,Desserts,Regular
Taiwan,McFlurry (Double OREO),2.01,Desserts,Regular
Taiwan,McFlurry(OREO),1.7,Desserts,Regular
Taiwan,Classic Platter - New 3 Kind,4.2,Desserts,Regular
Taiwan,Spicy Chicken Wing(6),4.01,Desserts,Regular
Taiwan,Tender Chicken Wing(6),4.01,Desserts,Regular
Taiwan,Spicy McCrispy-Chicken Leg/Thigh,1.85,Desserts,Regular
Taiwan,Spicy Chicken Wing,1.51,Desserts,Regular
Taiwan,Apple Pie,1.08,Desserts,Regular
Taiwan,4pcs Nuggets,1.51,Desserts,Regular
Taiwan,Tender Chicken Wing,1.51,Desserts,Regular
Taiwan,Corn Soup,1.23,Desserts,Regular
Taiwan,Sweet Potato,2.01,Desserts,Regular
Taiwan,Fries (M),1.54,Desserts,Regular
Taiwan,Fruit Bag (Apple),1.2,Desserts,Regular
Taiwan,Salad,1.54,Desserts,Regular
Taiwan,Happy Meal - McNugget(4),3.05,Happy Meal,Regular
Taiwan,Happy Meal - Ham burger,3.05,Happy Meal,Regular
Taiwan,Happy Meal - McFish,3.05,Happy Meal,Regular
Taiwan,Grand Breakfast,3.55,Breakfast Platters,Breakfast
Taiwan,Hotcakes w/Sausage,2.13,Breakfast Platters,Breakfast
Taiwan,Hotcakes,1.7,Breakfast Platters,Breakfast
Taiwan,Breakfast  2 Burger Combo Meal,6.45,Breakfast & Value Meals,Breakfast
Taiwan,Filet-O-Fish,1.85,Breakfast & Value Meals,Breakfast
Taiwan,Mushroom Bagel Sandwich,2.75,Breakfast & Value Meals,Breakfast
Taiwan,McNuggets(10),3.21,Breakfast & Value Meals,Breakfast
Taiwan,6pcs Chicken McNuggets,1.97,Breakfast & Value Meals,Breakfast
Taiwan,Tomato Bagel Sandwich,2.13,Breakfast & Value Meals,Breakfast
Taiwan,Mega Sausage McMuffin,2.41,Breakfast & Value Meals,Breakfast
Taiwan,Sausage McMuffin w/Egg,1.79,Breakfast & Value Meals,Breakfast
Taiwan,Plain Bagel,1.7,Breakfast & Value Meals,Breakfast
Taiwan,Sausage McMuffin,1.48,Breakfast & Value Meals,Breakfast
Taiwan,Egg McMuffin,1.6,Breakfast & Value Meals,Breakfast
Taiwan,Egg Burger w/Sausage,1.91,Breakfast & Value Meals,Breakfast
Taiwan,Egg Burger w/Ham,1.54,Breakfast & Value Meals,Breakfast
Taiwan,Egg Burger w/Cheese,1.17,Breakfast & Value Meals,Breakfast
Taiwan,Peru Single Origin,2.31,McCafé,Breakfast
Taiwan,Peru Single Origin Latte,2.93,McCafé,Breakfast
Taiwan,Iced Peru Single Origin,2.31,McCafé,Breakfast
Taiwan,Iced Peru Single Origin Latte,2.93,McCafé,Breakfast
Taiwan,Iced Honey Milk Tea,2.01,McCafé,Breakfast
Taiwan,Honey Iced Tea,1.7,McCafé,Breakfast
Taiwan,Hot Honey Milk Tea,2.01,McCafé,Breakfast
Taiwan,Iced Latte (No sugar),2.31,McCafé,Breakfast
Taiwan,Iced Americano (No sugar),2.01,McCafé,Breakfast
Taiwan,Hot Latte,2.31,McCafé,Breakfast
Taiwan,Americano,2.01,McCafé,Breakfast
Taiwan,Iced Assam Latte,2.31,McCafé,Breakfast
Taiwan,Assam Latte,2.31,McCafé,Breakfast
Taiwan,Hot Chocolate,2.16,McCafé,Breakfast
Taiwan,Evian Water,1.48,McCafé,Breakfast
Taiwan,Sugar-free Iced Black Tea (M),1.17,Beverage,Breakfast
Taiwan,Sugar-free Iced Green Tea (M),1.17,Beverage,Breakfast
Taiwan,Taiwan Fresh Orange Juice,1.85,Beverage,Breakfast
Taiwan,Hot Black Tea (M),1.17,Beverage,Breakfast
Taiwan,Hot Milk Tea (M),1.48,Beverage,Breakfast
Taiwan,Iced Milk Tea(L),1.48,Beverage,Breakfast
Taiwan,Coca-Cola(M),1.17,Beverage,Breakfast
Taiwan,Iced Tea,1.17,Beverage,Breakfast
Taiwan,Sprite(M),1.17,Beverage,Breakfast
Taiwan,Zero Coke(M),1.17,Beverage,Breakfast
Taiwan,Milk,1.02,Beverage,Breakfast
Taiwan,4pcs Nuggets,1.51,Desserts,Breakfast
Taiwan,Apple Pie,1.08,Desserts,Breakfast
Taiwan,Corn Soup,1.23,Desserts,Breakfast
Taiwan,Hash Brown,1.14,Desserts,Breakfast
Taiwan,Fruit Bag (Apple),1.2,Desserts,Breakfast
Philippines,McSpaghetti Platter,3.5,McDelivery Exclusives,Regular
Philippines,20-pc. Chicken McNuggets Bundle,8.71,McDelivery Exclusives,Regular
Philippines,6-pc. Chicken McShare Box,7.02,McDelivery Exclusives,All Day
Philippines,8-pc Chicken McShare Box,9.13,McDelivery Exclusives,All Day
Philippines,Big Mac Meal,4.77,McDelivery Exclusives,Regular
Philippines,Double Big Mac Meal,5.82,McDelivery Exclusives,Regular
Philippines,Triple Cheeseburger Meal,4.8,McDelivery Exclusives,Regular
Philippines,Double McChicken Meal,4.36,McDelivery Exclusives,Regular
Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,3.89,McDelivery Exclusives,Breakfast
Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,3.92,McDelivery Exclusives,All Day
Philippines,The BCB Meal,4.64,McDelivery Exclusives,Regular
Philippines,Twister Fries Regular,1.72,Featured,All Day
Philippines,Twister Fries Sharing,3.89,Featured,All Day
Philippines,Snack Burger McShare,6.69,Featured,Regular
Philippines,BFF Fries N' McFloat Combo,4.96,Featured,Regular
Philippines,McShare Bundle for 3,10.77,Featured,All Day
Philippines,McShare Bundle for 4,14.81,Featured,All Day
Philippines,Big Breakfast Meal,3.2,Featured,Breakfast
Philippines,Sausage McMuffin w/ Egg Meal,2.99,Featured,Breakfast
Philippines,Egg McMuffin Meal,2.82,Featured,Breakfast
Philippines,2-pc. Hotcakes & Sausage Meal,3.06,Featured,Breakfast
Philippines,Longganisa w/ Egg Meal,3.34,Featured,Breakfast
Philippines,Big Mac and Twister Fries Meal,5.12,Featured,Regular
Philippines,McSpaghetti Platter,3.5,Group Meals,Regular
Philippines,20-pc. Chicken McNuggets,6.16,Group Meals,Regular
Philippines,Snack Burger McShare,6.69,Group Meals,Regular
Philippines,20-pc. Chicken McNuggets Bundle,8.71,Group Meals,Regular
Philippines,BFF Fries N' McFloat Combo,4.96,Group Meals,Regular
Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,5,Group Meals,All Day
Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,5,Group Meals,All Day
Philippines,McShare Bundle for 3,10.77,Group Meals,All Day
Philippines,McShare Bundle for 4,14.81,Group Meals,All Day
Philippines,10-pc. Chicken McNuggets,3.08,Group Meals,Regular
Philippines,6-pc. Chicken McShare Box,7.02,Group Meals,All Day
Philippines,8-pc Chicken McShare Box,9.13,Group Meals,All Day
Philippines,20-pc. Chicken McNuggets,6.16,Chicken,Regular
Philippines,20-pc. Chicken McNuggets Bundle,8.71,Chicken,Regular
Philippines,10-pc. Chicken McNuggets,3.08,Chicken,Regular
Philippines,6-pc. Chicken McNuggets,1.74,Chicken,Regular
Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,3.85,Chicken,Regular
Philippines,6-pc. Chicken McNuggets w/ Rice Meal,3.2,Chicken,Regular
Philippines,1-pc. Chicken McDo & Fries Meal,3.1,Chicken,All Day
Philippines,1-pc. Spicy Chicken McDo & Fries Meal,3.2,Chicken,All Day
Philippines,McCrispy Chicken Fillet w/ Fries Meal,2.74,Chicken,All Day
Philippines,McCrispy Chicken Fillet Ala King w/ Fries Meal,2.87,Chicken,All Day
Philippines,6-pc. Chicken McNuggets w/ Fries Meal,3.57,Chicken,Regular
Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,3.89,Chicken,Breakfast
Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,3.92,Chicken,All Day
Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & McFlurry,3.99,Chicken,Regular
Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & Burger McDo,3.96,Chicken,All Day
Philippines,2-pc. Chicken McDo & Fries Meal,4.94,Chicken,All Day
Philippines,2-pc. Spicy Chicken McDo & Fries Meal,5.16,Chicken,All Day
Philippines,1-pc. Chicken McDo w/ McSpaghetti & Fries Meal,4.42,Chicken,Regular
Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti & Fries Meal,4.52,Chicken,Regular
Philippines,Big Mac Meal,4.77,Burgers,Regular
Philippines,Burger McDo Meal,2.52,Burgers,All Day
Philippines,Cheeseburger Meal,3.04,Burgers,Regular
Philippines,Double Cheeseburger Meal,3.99,Burgers,Regular
Philippines,McChicken Meal,3.78,Burgers,Regular
Philippines,Quarter Pounder w/ Cheese Meal,4.77,Burgers,Regular
Philippines,Double Big Mac Meal,5.82,Burgers,Regular
Philippines,Double Quarter Pounder w/ Cheese Meal,5.75,Burgers,Regular
Philippines,Triple Cheeseburger Meal,4.8,Burgers,Regular
Philippines,Double McChicken Meal,4.36,Burgers,Regular
Philippines,McCrispy Chicken Sandwich Meal,2.82,Burgers,All Day
Philippines,The BCB Meal,4.64,Burgers,Regular
Philippines,Burger McDo w/ Lettuce & Tomatoes Meal,3.13,Burgers,Regular
Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,3.43,Burgers,Regular
Philippines,Double Cheeseburger w/ Lettuce & Tomatoes Meal,4.61,Burgers,Regular
Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",5.38,Burgers,Regular
Philippines,Big Mac and Twister Fries Meal,5.12,Burgers,Regular
Philippines,McSpaghetti w/ Burger McDo Meal,2.5,McSpaghetti,Regular
Philippines,McSpaghetti Meal,1.74,McSpaghetti,Regular
Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,3.85,McSpaghetti,Regular
Philippines,McSpaghetti w/ Fries Meal,2.87,McSpaghetti,Regular
Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,3.73,Rice Bowls,Breakfast
Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,3.2,Rice Bowls,Breakfast
Philippines,2-pc. Mushroom Pepper Steak & Fries Meal,3.54,Rice Bowls,Regular
Philippines,1-pc. Mushroom Pepper Steak & Fries Meal,2.59,Rice Bowls,Regular
Philippines,McFlurry® with Oreo®,1.09,Desserts & Drinks,All Day
Philippines,Apple Pie,0.76,Desserts & Drinks,All Day
Philippines,Hot Fudge Sundae,0.97,Desserts & Drinks,All Day
Philippines,Hot Caramel Sundae,0.97,Desserts & Drinks,All Day
Philippines,Coke McFloat,1,Desserts & Drinks,All Day
Philippines,Coke,1.32,Desserts & Drinks,All Day
Philippines,Coke Zero,1.32,Desserts & Drinks,All Day
Philippines,Sprite,1.32,Desserts & Drinks,All Day
Philippines,Orange Juice,1.44,Desserts & Drinks,All Day
Philippines,Pineapple Juice,1.44,Desserts & Drinks,All Day
Philippines,Iced Tea,1.44,Desserts & Drinks,All Day
Philippines,McCafé Coffee Float,1.44,McCafé,All Day
Philippines,Choco Chip Cookies,1.41,McCafé,All Day
Philippines,Oreo Cheesecake,2.99,McCafé,All Day
Philippines,Dark Chocolate Cake,2.64,McCafé,All Day
Philippines,Blueberry Cheesecake,2.99,McCafé,All Day
Philippines,Sausage Croissant,2.29,McCafé,All Day
Philippines,Chicken Pesto Wrap,3.08,McCafé,All Day
Philippines,Cheese and Bacon Croissant,2.38,McCafé,All Day
Philippines,Caramel Cinnamon,1.94,McCafé,All Day
Philippines,Choco Chip Banana Slice,1.5,McCafé,All Day
Philippines,Macchiato,1.67,McCafé,All Day
Philippines,Espresso,1.67,McCafé,All Day
Philippines,McCafé Black Tea,1.67,McCafé,All Day
Philippines,McCafé Peppermint Tea,1.67,McCafé,All Day
Philippines,McCafé Jasmine Tea,1.67,McCafé,All Day
Philippines,McCafé Premium Roast Coffee,1,McCafé,All Day
Philippines,McCafé Iced Coffee Vanilla,1.27,McCafé,All Day
Philippines,McCafé Iced Coffee Original,1.07,McCafé,All Day
Philippines,McCafé Iced Coffee Chocolate,1.27,McCafé,All Day
Philippines,Americano,2.38,McCafé,All Day
Philippines,Cappuccino,2.55,McCafé,All Day
Philippines,Café Latte,2.55,McCafé,All Day
Philippines,Flat White,2.55,McCafé,All Day
Philippines,Mochaccino,2.64,McCafé,All Day
Philippines,McCafé Iced Mocha,2.73,McCafé,All Day
Philippines,McCafé Iced Chocolate,2.55,McCafé,All Day
Philippines,McCafé Iced Latte,2.55,McCafé,All Day
Philippines,McCafé Iced Tea,2.2,McCafé,All Day
Philippines,McCafé Iced Americano,2.46,McCafé,All Day
Philippines,Strawberry Smoothie,2.73,McCafé,All Day
Philippines,Dalandan Smoothie,2.73,McCafé,All Day
Philippines,McCafé Double Choco Frappe,2.99,McCafé,All Day
Philippines,McCafé Mocha Frappe,2.9,McCafé,All Day
Philippines,McCafé Caramel Frappe,2.9,McCafé,All Day
Philippines,McCafé Mocha Oreo Frappe,3.08,McCafé,All Day
Philippines,McCafé Caramel Oreo Frappe,3.08,McCafé,All Day
Philippines,McCafé Strawberry Oreo Frappe,2.9,McCafé,All Day
Philippines,Premium Hot Chocolate,2.55,McCafé,Breakfast
Philippines,Americano,2.09,McCafé,All Day
Philippines,Cappuccino,2.27,McCafé,All Day
Philippines,Cafe Latte,2.27,McCafé,All Day
Philippines,Mochaccino,2.36,McCafé,All Day
Philippines,Iced Mocha,2.32,McCafé,All Day
Philippines,Iced Latte,2.15,McCafé,All Day
Philippines,Iced Americano,1.88,McCafé,All Day
Philippines,BFF Fries,2.97,Fries & Extras,All Day
Philippines,Extra Gravy,0.19,Fries & Extras,All Day
Philippines,Hash Browns,1,Fries & Extras,Breakfast
Philippines,Extra McSpaghetti Sauce,0.44,Fries & Extras,Regular
Philippines,Extra Cheese,0.3,Fries & Extras,All Day
Philippines,Extra Butter,0.19,Fries & Extras,Breakfast
Philippines,Extra Maple Syrup,0.19,Fries & Extras,Breakfast
Philippines,Extra Plain Rice,0.69,Fries & Extras,All Day
Philippines,Extra Mayonnaise,0.3,Fries & Extras,All Day
Philippines,Extra McCrispy Chicken Fillet Ala King Sauce,0.19,Fries & Extras,All Day
Philippines,Extra Sweet N' Sour Sauce,0.3,Fries & Extras,All Day
Philippines,Extra BBQ Sauce,0.3,Fries & Extras,All Day
Philippines,Extra Mushroom Pepper Steak Sauce,0.19,Fries & Extras,Regular
Philippines,Extra BBQ Powder,0.18,Fries & Extras,All Day
Philippines,Extra Cheese Powder,0.18,Fries & Extras,Breakfast
Philippines,Extra Garlic Rice,0.81,Fries & Extras,Breakfast
Philippines,Tartar Sauce,0.3,Fries & Extras,Regular
Philippines,Thousand Island Sauce,0.32,Fries & Extras,Regular
Philippines,Buttered Corn,0.93,Fries & Extras,All Day
Philippines,Twister Fries Regular,1.72,Fries & Extras,All Day
Philippines,Twister Fries Sharing,3.89,Fries & Extras,All Day
Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,5,Fries & Extras,All Day
Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,5,Fries & Extras,All Day
Philippines,Large Fries N' McFloat Combo,2.38,Fries & Extras,All Day
Philippines,Shake Shake Fries BBQ N' McFloat Combo,2.16,Fries & Extras,All Day
Philippines,Large Shake Shake Fries BBQ N' McFloat Combo,2.6,Fries & Extras,All Day
Philippines,Shake Shake Fries Cheese N' McFloat Combo,2.16,Fries & Extras,All Day
Philippines,Large Shake Shake Fries Cheese N' McFloat Combo,2.6,Fries & Extras,All Day
Philippines,Shake Shake Fries BBQ,1.64,Fries & Extras,All Day
Philippines,Shake Shake Fries Cheese,1.64,Fries & Extras,All Day
Philippines,Fries,1.46,Fries & Extras,All Day
Philippines,4-pc. Chicken McNuggets Happy Meal,2.59,Happy Meal,Regular
Philippines,Cheesy Eggdesal Happy Meal,2.3,Happy Meal,Breakfast
Philippines,McSpaghetti Happy Meal,2.46,Happy Meal,Regular
Philippines,2-pc. Hotcakes Happy Meal,2.27,Happy Meal,Breakfast
Philippines,Burger McDo Happy Meal,2.27,Happy Meal,All Day
Philippines,1-pc. Chicken McDo Happy Meal,3.25,Happy Meal,All Day
Philippines,McDo Party Box 999 (Good for 5),17.58,McDo Party Box,All Day
Philippines,Big Breakfast Meal,3.2,BREAKFAST HOURS,Breakfast
Philippines,Sausage McMuffin w/ Egg Meal,2.99,BREAKFAST HOURS,Breakfast
Philippines,Cheesy Eggdesal Meal,2.36,BREAKFAST HOURS,Breakfast
Philippines,Longganisa w/ Egg Meal,3.34,BREAKFAST HOURS,Breakfast
Philippines,Big Mac Meal,4.77,LUNCH HOURS,Regular
Philippines,1-pc. Chicken McDo & Fries Meal,3.1,LUNCH HOURS,All Day
Philippines,McCrispy Chicken Fillet w/ Fries Meal,2.74,LUNCH HOURS,All Day
Philippines,1-pc. Spicy Chicken McDo & Fries Meal,3.2,LUNCH HOURS,Regular
Philippines,Snack Burger McShare,6.69,PM SNACK HOURS,Regular
Philippines,BFF Fries N' McFloat Combo,4.96,PM SNACK HOURS,Regular
Philippines,6-pc. Chicken McNuggets,1.74,PM SNACK HOURS,Regular
Philippines,McCafé Iced Coffee Vanilla,1.27,PM SNACK HOURS,All Day
Philippines,6-pc. Chicken McNuggets w/ Fries Meal,3.57,PM SNACK HOURS,Regular
Philippines,1-pc. Spicy Chicken McDo & Fries Meal,3.2,PM SNACK HOURS,Regular
Philippines,1-pc. Spicy Chicken McDo & Fries Meal,3.2,DINNER HOURS,Regular
Philippines,BFF Fries,2.97,AFTER DINNER HOURS,All Day
Philippines,1-pc. Spicy Chicken McDo & Fries Meal,3.2,AFTER DINNER HOURS,Regular
Philippines,Hash Browns,1,,Breakfast
Philippines,Fries,1.46,Add-ons,All Day
Philippines,"Party Hats, Tray Mats, Balloons, and Classic Happy Meal Toys",0.88,,All Day
Philippines,McCrispy Chicken Sandwich Solo,1.13,Add-ons,All Day
Philippines,Shake Shake Fries BBQ,1.64,Add-ons,All Day
Philippines,Cheeseburger Solo,1.39,Add-ons,All Day
Philippines,Free 6-pc. Chicken McNuggets,0,Add-ons,All Day
Philippines,Shake Shake Fries Honey Butter,1.32,Add-ons,All Day
Philippines,Burger McDo Solo,0.77,Add-ons,All Day
Philippines,Coke McFloat,1,Add-ons,All Day
Philippines,Free Big Mac Solo,0,Add-ons,All Day
Philippines,Free Quarter Pounder with Cheese,0,Add-ons,All Day
Philippines,Free Cheeseburger Solo,0,Add-ons,All Day
Philippines,Extra Tomatoes,0.26,Add-ons,Regular
Philippines,Extra Lettuce & Tomatoes,0.62,Add-ons,Regular
Philippines,Free McCrispy Chicken Sandwich,0,Add-ons,All Day
Philippines,Free Double Cheeseburger,0,Add-ons,Regular
Philippines,Free Double Cheeseburger Small Meal,0,Add-ons,Regular
Philippines,Free McSpicy Solo,0,Add-ons,Regular
Philippines,Free 1pc Spicy Chicken McDo Small Meal,0,Add-ons,Regular
Philippines,Free Big Mac Solo,0,Add-ons,All Day
Philippines,Free Double Cheeseburger Solo,0,Add-ons,All Day
Philippines,Free Big Mac Solo,0,Add-ons,All Day
Philippines,Free Quarter Pounder w/ Cheese,0,Add-ons,All Day
Philippines,Free Double Cheeseburger,0,Add-ons,All Day
Philippines,Free McSpaghetti Platter,0,Add-ons,All Day
Philippines,Free McSpaghetti Platter,0,Add-ons,All Day
Philippines,Free Coke McFloat Medium,0,Add-ons,All Day
Philippines,Free Small Fries,0,Add-ons,All Day
Philippines,Free Medium Fries,0,Add-ons,All Day
Philippines,McSpaghetti Platter,3.5,McDelivery Exclusive,Regular
Philippines,Add-on: BT21 Toy - Chimmy,2.64,Add-ons,All Day
Philippines,Add-on: BT21 Toy - Cooky,2.64,Add-ons,All Day
Philippines,Add-on: BT21 Toy - Koya,2.64,Add-ons,All Day
Philippines,Add-on: BT21 Toy - Mang,2.64,Add-ons,All Day
Philippines,Add-on: BT21 Toy - RJ,2.64,Add-ons,All Day
Philippines,Add-on: BT21 Toy - Shooky,2.64,Add-ons,All Day
Philippines,Add-on: BT21 Toy - Tata,2.64,Add-ons,All Day
Philippines,20-pc. Chicken McNuggets Bundle,8.71,McDelivery Exclusive,Regular
Philippines,6-pc. Chicken McShare Box,7.02,McDelivery Exclusive,All Day
Philippines,8-pc Chicken McShare Box,9.13,McDelivery Exclusive,All Day
Philippines,Big Breakfast Meal,3.2,,Breakfast
Philippines,Sausage McMuffin w/ Egg Meal,2.99,,Breakfast
Philippines,Sausage McMuffin Meal,2.64,,Breakfast
Philippines,Egg McMuffin Meal,2.82,,Breakfast
Philippines,Cheesy Eggdesal w/ Sausage Meal,2.85,,Breakfast
Philippines,Cheesy Eggdesal w/ Ham Meal,2.71,,Breakfast
Philippines,Cheesy Eggdesal Meal,2.36,,Breakfast
Philippines,2-pc. Hotcakes & Sausage Meal,3.06,,Breakfast
Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,3.73,,Breakfast
Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,3.2,,Breakfast
Philippines,Sausage w/ Egg Meal,3.34,,Breakfast
Philippines,Longganisa w/ Egg Meal,3.34,,Breakfast
Philippines,McCrispy Chicken Fillet w/ Egg Meal,3.06,,Breakfast
Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,3.11,,Breakfast
Philippines,1-pc. Chicken McDo w/ Egg Meal,4.05,,Breakfast
Philippines,1-pc. Spicy Chicken McDo & Egg Meal,4.15,,Breakfast
Philippines,2-pc. Chicken McDo w/ Egg Meal,4.96,,Breakfast
Philippines,2-pc. Spicy Chicken McDo & Egg Meal,5.17,,Breakfast
Philippines,Big Mac Meal,4.77,McDelivery Exclusive,Regular
Philippines,Double Big Mac Meal,5.82,McDelivery Exclusive,Regular
Philippines,Triple Cheeseburger Meal,4.8,McDelivery Exclusive,Regular
Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,3.89,McDelivery Exclusive,Breakfast
Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,3.92,McDelivery Exclusive,All Day
Philippines,The BCB Meal,4.64,McDelivery Exclusive,Regular
Philippines,2-pc. Hotcakes with Hashbrown Meal,2.41,,Breakfast
Hong Kong,Burger Lovers Combo for 2 with Jeju Hallabong Frappé,18.28,NEW! McCafé Jeju Hallabong Frappe,Regular Menu
Hong Kong,Crispy Thighs Combo for 2 with Jeju Hallabong Frappé,19.94,NEW! McCafé Jeju Hallabong Frappe,Regular Menu
Hong Kong,Jeju Hallabong Frappé,5.5,NEW! McCafé Jeju Hallabong Frappe,Regular Menu
Hong Kong,Crispy Thighs Sharing Bucket Combo for 3,23.4,Hot Deal,Regular Menu
Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,16.36,Hot Deal,Regular Menu
Hong Kong,Burger Lovers Combo for 3,20.33,Hot Deal,Regular Menu
Hong Kong,Burger Lovers Combo for 2,14.7,Hot Deal,Regular Menu
Hong Kong,Happy Family Combo,17.77,Hot Deal,Regular Menu
Hong Kong,Burger Lover Combo for 1,7.16,Hot Deal,Regular Menu
Hong Kong,Crispy Thighs Combo for 1,8.95,Hot Deal,Regular Menu
Hong Kong,McNuggets®(9pcs)Combo for 1,8.05,Hot Deal,Regular Menu
Hong Kong,McWings (4pcs) Combo for 1,8.05,Hot Deal,Regular Menu
Hong Kong,McCafe All-new Meal Combo for 1,8.18,McCafe Value Combo,Regular Menu
Hong Kong,McCafe Burger Lovers Combo for 2,16.75,McCafe Value Combo,Regular Menu
Hong Kong,McCafe Burger Lovers Cobmo for 3,23.4,McCafe Value Combo,Regular Menu
Hong Kong,McCafe Happy Family Combo,19.82,McCafe Value Combo,Regular Menu
Hong Kong,Angus Original,4.47,Regular A-la-carte,Regular Menu
Hong Kong,Cheesy Champignon Angus Burger,5.11,Regular A-la-carte,Regular Menu
Hong Kong,Double Angus Original,6.01,Regular A-la-carte,Regular Menu
Hong Kong,Chicken McNuggets® (6pcs),3.2,Regular A-la-carte,Regular Menu
Hong Kong,McNuggets®(18pcs),6.78,Regular A-la-carte,Regular Menu
Hong Kong,Tasty Sharing Box,5.75,Regular A-la-carte,Regular Menu
Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),15.28,Regular A-la-carte,Regular Menu
Hong Kong,McWings®(4pcs),3.58,Regular A-la-carte,Regular Menu
Hong Kong,McWings®(6pcs),4.99,Regular A-la-carte,Regular Menu
Hong Kong,Tasty Jumbo Bucket (16pcs McWING),12.91,Regular A-la-carte,Regular Menu
Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),15.28,Regular A-la-carte,Regular Menu
Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),14.51,Regular A-la-carte,Regular Menu
Hong Kong,Crispy Thighs(2pcs),5.43,Regular A-la-carte,Regular Menu
Hong Kong,Big Mac®,3.39,Regular A-la-carte,Regular Menu
Hong Kong,Double Cheeseburger™,3.2,Regular A-la-carte,Regular Menu
Hong Kong,McSpicy®Chicken Filet,3.58,Regular A-la-carte,Regular Menu
Hong Kong,GCB®,3.52,Regular A-la-carte,Regular Menu
Hong Kong,Filet-O-Fish™,3.07,Regular A-la-carte,Regular Menu
Hong Kong,Sausage McMuffin® with Egg,3,Regular A-la-carte,Regular Menu
Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),4.6,Happy Meal,Regular Menu
Hong Kong,Happy Meal® Filet-O-Fish™,4.86,Happy Meal,Regular Menu
Hong Kong,Other Happy Meal Set,3.77,Happy Meal,Regular Menu
Hong Kong,Jeju Hallabong Frappé,5.5,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
Hong Kong,McCafe Latte(L),4.47,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
Hong Kong,McCafe Iced Latte,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
Hong Kong,McCafe Americano(L),4.47,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
Hong Kong,McCafe Iced Americano,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,5.24,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
